patch_index,row,col,split,valid_pixels,change_pixels,no_change_pixels,builtup_pixels,veg_loss_pixels,veg_gain_pixels,other_pixels,change_fraction,builtup_fraction,mean_uncertainty_all,mean_uncertainty_change,mean_uncertainty_nochange,centroid_x,centroid_y
395,3840,5120,train,65536,9564,55972,4560,2245,922,1837,0.14593505859375,0.069580078125,0.043158043175935745,0.1084795743227005,0.0319964773952961,77.22142761112437,28.594273808808488
396,3840,5376,train,65536,9400,56136,4902,1235,1439,1824,0.1434326171875,0.074798583984375,0.03555089980363846,0.10037252306938171,0.024696486070752144,77.24442448239782,28.594273808808488
397,3840,5632,train,65536,8930,56606,4634,261,3620,415,0.136260986328125,0.070709228515625,0.045286133885383606,0.0989513173699379,0.03682006895542145,77.26742135367128,28.594273808808488
398,3840,5888,train,65536,11155,54381,7118,436,2721,880,0.1702117919921875,0.108612060546875,0.04235963150858879,0.11289187520742416,0.027891574427485466,77.29041822494474,28.594273808808488
399,3840,6144,train,65536,9765,55771,4782,1141,1587,2255,0.1490020751953125,0.072967529296875,0.042236220091581345,0.09725707769393921,0.032602567225694656,77.31341509621821,28.594273808808488
400,4096,0,train,65536,10044,55492,6054,92,3775,123,0.15325927734375,0.092376708984375,0.03163789212703705,0.07239410281181335,0.024261053651571274,76.76149018565516,28.57127693753503
401,4096,256,train,65536,10415,55121,6334,789,2756,536,0.1589202880859375,0.096649169921875,0.031915683299303055,0.08792643994092941,0.02133256196975708,76.78448705692863,28.57127693753503
402,4096,512,train,65536,8710,56826,4342,108,4186,74,0.132904052734375,0.066253662109375,0.024292124435305595,0.05088766664266586,0.02021569386124611,76.80748392820209,28.57127693753503
403,4096,768,train,65536,9319,56217,5224,164,3816,115,0.1421966552734375,0.0797119140625,0.025437822565436363,0.06920338422060013,0.018182875588536263,76.83048079947555,28.57127693753503
404,4096,1024,train,65536,7922,57614,4257,86,3457,122,0.120880126953125,0.0649566650390625,0.029210982844233513,0.0782712772488594,0.02246512845158577,76.853477670749,28.57127693753503
405,4096,1280,train,65536,6948,58588,3311,86,3348,203,0.10601806640625,0.0505218505859375,0.029129041358828545,0.07546766102313995,0.02363370545208454,76.87647454202246,28.57127693753503
406,4096,1536,train,65536,7015,58521,3772,80,3080,83,0.1070404052734375,0.05755615234375,0.02334054931998253,0.06558268517255783,0.018276916816830635,76.89947141329593,28.57127693753503
407,4096,1792,train,65536,6669,58867,3542,75,2955,97,0.1017608642578125,0.054046630859375,0.02302594482898712,0.07309872657060623,0.01735323667526245,76.92246828456939,28.57127693753503
408,4096,2048,train,65536,8834,56702,4464,20,4341,9,0.134796142578125,0.068115234375,0.02101520635187626,0.05770275369286537,0.015299398452043533,76.94546515584284,28.57127693753503
409,4096,2304,train,65536,10084,55452,4623,7,5449,5,0.15386962890625,0.0705413818359375,0.020295817404985428,0.0561571903526783,0.013774389401078224,76.9684620271163,28.57127693753503
410,4096,2560,train,65536,8722,56814,5581,179,2451,511,0.133087158203125,0.0851593017578125,0.02314004674553871,0.07727345079183578,0.014829566702246666,76.99145889838977,28.57127693753503
411,4096,2816,train,65536,8132,57404,4843,316,2513,460,0.12408447265625,0.0738983154296875,0.02329391799867153,0.06438437104225159,0.01747293956577778,77.01445576966323,28.57127693753503
412,4096,3072,train,65536,9059,56477,4294,809,3527,429,0.1382293701171875,0.065521240234375,0.04253100976347923,0.1141149252653122,0.031048834323883057,77.03745264093668,28.57127693753503
413,4096,3328,train,65536,10062,55474,4360,1631,2888,1183,0.153533935546875,0.0665283203125,0.03778573125600815,0.09543072432279587,0.027329953387379646,77.06044951221014,28.57127693753503
414,4096,3584,train,65536,9900,55636,4988,1518,1265,2129,0.15106201171875,0.07611083984375,0.046850986778736115,0.1208893358707428,0.033676426857709885,77.0834463834836,28.57127693753503
415,4096,3840,train,65536,10336,55200,6199,1583,1090,1464,0.15771484375,0.0945892333984375,0.04022325575351715,0.09864239394664764,0.029284482821822166,77.10644325475707,28.57127693753503
416,4096,4096,train,65536,9401,56135,4753,1356,2172,1120,0.1434478759765625,0.0725250244140625,0.044178303331136703,0.1243983581662178,0.03074374794960022,77.12944012603053,28.57127693753503
417,4096,4352,train,65536,9638,55898,5084,1967,1014,1573,0.147064208984375,0.07757568359375,0.04065592214465141,0.09966521710157394,0.030481470748782158,77.15243699730398,28.57127693753503
418,4096,4608,train,65536,9312,56224,4279,2413,808,1812,0.14208984375,0.0652923583984375,0.04719704017043114,0.11954502016305923,0.03521453216671944,77.17543386857744,28.57127693753503
419,4096,4864,train,65536,9265,56271,4710,2032,791,1732,0.1413726806640625,0.071868896484375,0.03603930026292801,0.11025987565517426,0.023818906396627426,77.1984307398509,28.57127693753503
420,4096,5120,train,65536,9011,56525,4085,1982,1020,1924,0.1374969482421875,0.0623321533203125,0.039301298558712006,0.10046353936195374,0.02955104596912861,77.22142761112437,28.57127693753503
421,4096,5376,train,65536,9609,55927,4319,1888,1063,2339,0.1466217041015625,0.0659027099609375,0.03774344176054001,0.09310808032751083,0.02823105826973915,77.24442448239782,28.57127693753503
422,4096,5632,train,65536,8145,57391,4257,1030,1367,1491,0.1242828369140625,0.0649566650390625,0.04264017567038536,0.11498268693685532,0.03237323835492134,77.26742135367128,28.57127693753503
423,4096,5888,train,65536,11204,54332,7130,854,2084,1136,0.17095947265625,0.108795166015625,0.04955930635333061,0.12479622662067413,0.034044425934553146,77.29041822494474,28.57127693753503
424,4096,6144,train,65536,8652,56884,4431,1734,1509,978,0.13201904296875,0.0676116943359375,0.03454954922199249,0.09399643540382385,0.025507738813757896,77.31341509621821,28.57127693753503
425,4352,0,train,65536,10696,54840,6494,1416,2382,404,0.1632080078125,0.099090576171875,0.038217268884181976,0.095242939889431,0.027094975113868713,76.76149018565516,28.54828006626157
426,4352,256,train,65536,11033,54503,7215,651,3019,148,0.1683502197265625,0.1100921630859375,0.030736487358808517,0.07607241719961166,0.02155916765332222,76.78448705692863,28.54828006626157
427,4352,512,train,65536,11745,53791,6366,367,5007,5,0.1792144775390625,0.097137451171875,0.027097871527075768,0.07372090965509415,0.016917956992983818,76.80748392820209,28.54828006626157
428,4352,768,train,65536,9440,56096,4279,105,5045,11,0.14404296875,0.0652923583984375,0.02989025041460991,0.07582612335681915,0.02216002158820629,76.83048079947555,28.54828006626157
429,4352,1024,train,65536,9368,56168,5670,559,3012,127,0.1429443359375,0.086517333984375,0.0231189988553524,0.06643722206354141,0.015894152224063873,76.853477670749,28.54828006626157
430,4352,1280,train,65536,9651,55885,4648,39,4933,31,0.1472625732421875,0.0709228515625,0.02450329251587391,0.0727953314781189,0.016163552179932594,76.87647454202246,28.54828006626157
431,4352,1536,train,64414,7589,56825,3053,36,4461,39,0.11781600273232527,0.04739652870493992,0.025307191535830498,0.08113519102334976,0.017851341515779495,76.89947141329593,28.54828006626157
432,4352,1792,train,65407,6871,58536,3993,88,2615,175,0.10504991820447353,0.061048511627195864,0.025255704298615456,0.06945418566465378,0.02006765455007553,76.92246828456939,28.54828006626157
433,4352,2048,train,65536,8763,56773,5881,33,2806,43,0.1337127685546875,0.0897369384765625,0.018938248977065086,0.045674536377191544,0.014811462722718716,76.94546515584284,28.54828006626157
434,4352,2304,train,65536,9577,55959,5465,31,3971,110,0.1461334228515625,0.0833892822265625,0.023683011531829834,0.06504372507333755,0.016604408621788025,76.9684620271163,28.54828006626157
435,4352,2560,train,65536,10061,55475,5487,32,4507,35,0.1535186767578125,0.0837249755859375,0.025665197521448135,0.05792064592242241,0.019815318286418915,76.99145889838977,28.54828006626157
436,4352,2816,train,65536,7854,57682,4472,134,2831,417,0.119842529296875,0.0682373046875,0.026506489142775536,0.07039165496826172,0.020531069487333298,77.01445576966323,28.54828006626157
437,4352,3072,train,65536,8424,57112,4437,454,2766,767,0.1285400390625,0.0677032470703125,0.033005241304636,0.08688191324472427,0.025058452039957047,77.03745264093668,28.54828006626157
438,4352,3328,train,65536,9033,56503,4917,938,2315,863,0.1378326416015625,0.0750274658203125,0.040941692888736725,0.10391366481781006,0.03087451308965683,77.06044951221014,28.54828006626157
439,4352,3584,train,65536,8776,56760,5089,990,783,1914,0.1339111328125,0.0776519775390625,0.036653392016887665,0.08898986876010895,0.028561342507600784,77.0834463834836,28.54828006626157
440,4352,3840,train,65536,9634,55902,5328,1406,1315,1585,0.147003173828125,0.081298828125,0.04488995671272278,0.11434170603752136,0.03292082995176315,77.10644325475707,28.54828006626157
441,4352,4096,train,65536,9017,56519,4384,1462,1800,1371,0.1375885009765625,0.06689453125,0.0370493084192276,0.10496579110622406,0.026213958859443665,77.12944012603053,28.54828006626157
442,4352,4352,train,65536,9189,56347,4187,680,3132,1190,0.1402130126953125,0.0638885498046875,0.03667151555418968,0.10758079588413239,0.025107717141509056,77.15243699730398,28.54828006626157
443,4352,4608,train,65536,9236,56300,4398,1456,1088,2294,0.14093017578125,0.067108154296875,0.03857611492276192,0.09716542065143585,0.028964554890990257,77.17543386857744,28.54828006626157
444,4352,4864,train,65536,9106,56430,4157,1901,1048,2000,0.138946533203125,0.0634307861328125,0.04072730988264084,0.11308161914348602,0.029051635414361954,77.1984307398509,28.54828006626157
445,4352,5120,train,65536,9598,55938,4407,2148,1192,1851,0.146453857421875,0.0672454833984375,0.04403236135840416,0.10266018658876419,0.033972833305597305,77.22142761112437,28.54828006626157
446,4352,5376,train,65536,9587,55949,4334,2324,731,2198,0.1462860107421875,0.066131591796875,0.04477939382195473,0.1039125919342041,0.03464677557349205,77.24442448239782,28.54828006626157
447,4352,5632,train,65536,8144,57392,4508,1250,1066,1320,0.124267578125,0.06878662109375,0.032668158411979675,0.0953662320971489,0.023771215230226517,77.26742135367128,28.54828006626157
448,4352,5888,train,65536,9556,55980,5197,786,2883,690,0.14581298828125,0.0792999267578125,0.03497502952814102,0.08438118547201157,0.02654121071100235,77.29041822494474,28.54828006626157
449,4352,6144,train,65536,7228,58308,4025,383,2532,288,0.11029052734375,0.0614166259765625,0.03935123607516289,0.11283838748931885,0.03024158999323845,77.31341509621821,28.54828006626157
450,4608,0,train,65536,10198,55338,6181,533,3186,298,0.155609130859375,0.0943145751953125,0.037886541336774826,0.08282627165317535,0.029604792594909668,76.76149018565516,28.52528319498811
451,4608,256,train,65536,11051,54485,7394,446,3045,166,0.1686248779296875,0.112823486328125,0.04083835706114769,0.10312116891145706,0.028205757960677147,76.78448705692863,28.52528319498811
452,4608,512,train,65536,10409,55127,4285,21,6089,14,0.1588287353515625,0.0653839111328125,0.023802928626537323,0.06398434937000275,0.016215931624174118,76.80748392820209,28.52528319498811
453,4608,768,train,65536,9787,55749,5007,31,4747,2,0.1493377685546875,0.0764007568359375,0.03366110473871231,0.08465714007616043,0.02470850944519043,76.83048079947555,28.52528319498811
454,4608,1024,train,65536,10312,55224,4998,28,5281,5,0.1573486328125,0.076263427734375,0.03951982036232948,0.10210730880498886,0.027832835912704468,76.853477670749,28.52528319498811
455,4608,1280,train,64878,8754,56124,4150,19,4566,19,0.13493017663923054,0.06396621350843121,0.027361096814274788,0.0791182667016983,0.01928821951150894,76.87647454202246,28.52528319498811
456,4608,1536,train,64575,9752,54823,4863,193,4661,35,0.15101819589624468,0.07530778164924506,0.03529399260878563,0.10327322781085968,0.02320174127817154,76.89947141329593,28.52528319498811
457,4608,1792,train,65536,8971,56565,4862,73,3961,75,0.1368865966796875,0.074188232421875,0.030486831441521645,0.08043286949396133,0.02256556786596775,76.92246828456939,28.52528319498811
458,4608,2048,train,65536,8667,56869,2923,8,5726,10,0.1322479248046875,0.0446014404296875,0.026721887290477753,0.0612432062625885,0.02146073989570141,76.94546515584284,28.52528319498811
459,4608,2304,train,65536,10337,55199,6337,57,3854,89,0.1577301025390625,0.0966949462890625,0.03256640210747719,0.0970342680811882,0.0204936396330595,76.9684620271163,28.52528319498811
460,4608,2560,train,65536,9124,56412,4961,69,3979,115,0.13922119140625,0.0756988525390625,0.02649075724184513,0.06537982076406479,0.02020089514553547,76.99145889838977,28.52528319498811
461,4608,2816,train,65536,8906,56630,4524,543,3374,465,0.135894775390625,0.06903076171875,0.03014904260635376,0.07766781002283096,0.022675935178995132,77.01445576966323,28.52528319498811
462,4608,3072,train,65536,8999,56537,4303,1619,2284,793,0.1373138427734375,0.0656585693359375,0.04045984894037247,0.11033537238836288,0.029337748885154724,77.03745264093668,28.52528319498811
463,4608,3328,train,65536,8283,57253,4116,597,2748,822,0.1263885498046875,0.06280517578125,0.031283363699913025,0.07357954233884811,0.025164224207401276,77.06044951221014,28.52528319498811
464,4608,3584,train,65536,8112,57424,4040,997,1709,1366,0.123779296875,0.0616455078125,0.03191586956381798,0.08833502978086472,0.023945819586515427,77.0834463834836,28.52528319498811
465,4608,3840,train,65536,8366,57170,4549,1476,1559,782,0.127655029296875,0.0694122314453125,0.03441433608531952,0.09543094784021378,0.025485442951321602,77.10644325475707,28.52528319498811
466,4608,4096,train,65536,8792,56744,4146,665,2823,1158,0.1341552734375,0.063262939453125,0.035563137382268906,0.09395106136798859,0.02651643007993698,77.12944012603053,28.52528319498811
467,4608,4352,train,65536,9333,56203,4780,1649,1199,1705,0.1424102783203125,0.07293701171875,0.03969816118478775,0.10038783401250839,0.029620109125971794,77.15243699730398,28.52528319498811
468,4608,4608,train,65536,8568,56968,4051,1080,1470,1967,0.1307373046875,0.0618133544921875,0.03752605989575386,0.08628655970096588,0.03019246831536293,77.17543386857744,28.52528319498811
469,4608,4864,train,65536,8290,57246,3915,1523,1090,1762,0.126495361328125,0.0597381591796875,0.040802001953125,0.10580215603113174,0.03138909861445427,77.1984307398509,28.52528319498811
470,4608,5120,train,65536,8875,56661,3906,1838,1159,1972,0.1354217529296875,0.059600830078125,0.03546958789229393,0.0920047014951706,0.02661430835723877,77.22142761112437,28.52528319498811
471,4608,5376,train,65536,9292,56244,4240,1617,1019,2416,0.14178466796875,0.064697265625,0.04040269926190376,0.11185513436794281,0.028598127886652946,77.24442448239782,28.52528319498811
472,4608,5632,train,65536,9947,55589,4570,1367,1763,2247,0.1517791748046875,0.069732666015625,0.04194231331348419,0.10485552996397018,0.030684733763337135,77.26742135367128,28.52528319498811
473,4608,5888,train,65536,8728,56808,4330,1017,1866,1515,0.1331787109375,0.066070556640625,0.036875855177640915,0.09447088837623596,0.028026936575770378,77.29041822494474,28.52528319498811
474,4608,6144,train,65536,9905,55631,5255,1363,2708,579,0.1511383056640625,0.0801849365234375,0.039907969534397125,0.10018101334571838,0.029176466166973114,77.31341509621821,28.52528319498811
475,4864,0,train,65536,9671,55865,6307,206,3065,93,0.1475677490234375,0.0962371826171875,0.02533522993326187,0.0694982185959816,0.017690010368824005,76.76149018565516,28.50228632371465
476,4864,256,train,65536,10626,54910,6408,580,3525,113,0.162139892578125,0.0977783203125,0.03691433370113373,0.08756846934556961,0.027111908420920372,76.78448705692863,28.50228632371465
477,4864,512,train,65536,8908,56628,5121,3,3721,63,0.13592529296875,0.0781402587890625,0.026567252352833748,0.07540576159954071,0.018884597346186638,76.80748392820209,28.50228632371465
478,4864,768,train,65536,10131,55405,5831,138,4108,54,0.1545867919921875,0.0889739990234375,0.032263655215501785,0.08437200635671616,0.022735457867383957,76.83048079947555,28.50228632371465
479,4864,1024,train,65536,10010,55526,5413,233,4361,3,0.152740478515625,0.0825958251953125,0.026240233331918716,0.07103222608566284,0.018165314570069313,76.853477670749,28.50228632371465
